Name,Text
CVE-2022-0021_augumented_4,An information exposure through log file vulnerability exists in the Palo Alto Network GlobalProtect app on Windows that logs the cleartext certification of the connecting GlobalProtect user when authenticating using Linking Before Logon feature. This issue influenced GlobalProtect App 5.2 versions ago than 5.2.9 on Window. This issue does not affect the GlobalProtect app on other platforms.
CVE-2022-0021_augumented_5,An information exposure through log file vulnerability exists in the Palo Alto Networks GlobalProtect app on Windows that registering the cleartext credentials of the link GlobalProtect user when authenticating using Connect Formerly Logon feature. This issues impacts GlobalProtect App 5.2 versions ago than 5.2.9 on Windows. This issue does not influences the GlobalProtect app on other platforms.
CVE-2022-0021_augumented_6,An information exposure through logs filed vulnerability exists in the Palo Alto Networks GlobalProtect app on Windows that logs the cleartext credentials of the connection GlobalProtect user when authenticating utilizes Connect Before Logon feature. This issuing impacts GlobalProtect App 5.2 versions previous than 5.2.9 on Windows. This issue does not affect the GlobalProtect app on other platforms.
CVE-2022-0021_augumented_7,An information exposure through register file fragility exists in the Palo Alto Networks GlobalProtect app on Windows that logs the cleartext credentials of the connecting GlobalProtect user when authenticating utilize Connect Earlier Logon feature. This issue reverberations GlobalProtect App 5.2 versions ago than 5.2.9 on Windows. This issue does not affect the GlobalProtect app on other platforms.
CVE-2022-0021_augumented_8,An information exposure through registers file vulnerability exists in the Palo Alto Networks GlobalProtect app on Windows that checkin the cleartext certification of the connecting GlobalProtect user when authenticating utilizing Connect Before Logon feature. This issue effects GlobalProtect App 5.2 versions earlier than 5.2.9 on Windows. This issue does not impacting the GlobalProtect app on other platforms.
CVE-2022-0021_augumented_9,An informational exposure through log file vulnerability exists in the Palo Alto Networking GlobalProtect app on Windows that logs the cleartext certification of the connecting GlobalProtect user when authenticating using Connect Before Logon featured. This issue impacts GlobalProtect App 5.2 versions earlier than 5.2.9 on Windows. This issuance does not influences the GlobalProtect app on other platforms.
CVE-2021-3538_augumented_0,A defect was found in github.coms/satori/go.uuid in versions from commit 0ef6afb2f6cdd6cdaeee3885a95099c63f18fc8c to d91630c8510268e75203009fe7daf2b8e1d60c45. Due to insecure randomness in the g.rand.Read function the generated UUIDs are predictable for an molester.
CVE-2021-3538_augumented_1,A deficiency was found in github.coms/satori/go.uuid in versions from commit 0ef6afb2f6cdd6cdaeee3885a95099c63f18fc8c to d91630c8510268e75203009fe7daf2b8e1d60c45. Due to insecure randomness in the g.rand.Read operating the generated UUIDs are predictable for an attacker.
CVE-2021-3538_augumented_2,A failure was found in github.com/satori/go.uuid in versions from perpetrate 0ef6afb2f6cdd6cdaeee3885a95099c63f18fc8c to d91630c8510268e75203009fe7daf2b8e1d60c45. Due to unstable randomness in the g.rand.Read function the generated UUIDs are predictable for an attacker.
CVE-2021-3538_augumented_3,A faults was uncovered in github.com/satori/go.uuid in versions from commit 0ef6afb2f6cdd6cdaeee3885a95099c63f18fc8c to d91630c8510268e75203009fe7daf2b8e1d60c45. Due to insecure randomness in the grammes.rand.Read function the generated UUIDs are predictable for an attacker.
CVE-2021-3538_augumented_4,A flaw was found in github.com/satori/go.uuid in versions from commit 0ef6afb2f6cdd6cdaeee3885a95099c63f18fc8c to d91630c8510268e75203009fe7daf2b8e1d60c45. Due to risky randomness in the grammes.rand.Read operation the generated UUIDs are predictable for an attacker.
CVE-2021-3538_augumented_5,A imperfection was found in github.com/satori/go.uuid in versions from commit 0ef6afb2f6cdd6cdaeee3885a95099c63f18fc8c to d91630c8510268e75203009fe7daf2b8e1d60c45. Due to insecure randomness in the g.rand.Read function the caused UUIDs are predictable for an abuser.
CVE-2021-3538_augumented_6,A inadequacy was found in github.com/satori/go.uuid in versions from commit 0ef6afb2f6cdd6cdaeee3885a95099c63f18fc8c to d91630c8510268e75203009fe7daf2b8e1d60c45. Due to unsteady randomness in the g.rand.Read function the generated UUIDs are predictable for an aggressor.
CVE-2021-3538_augumented_7,A insufficiency was found in github.com/satori/go.uuid in versions from commit 0ef6afb2f6cdd6cdaeee3885a95099c63f18fc8c to d91630c8510268e75203009fe7daf2b8e1d60c45. Due to perilous randomness in the g.rand.Read function the caused UUIDs are predictable for an attacker.
CVE-2021-3538_augumented_8,una flaw was found in github.com/satori/go.uuid in versions from commit 0ef6afb2f6cdd6cdaeee3885a95099c63f18fc8c to d91630c8510268e75203009fe7daf2b8e1d60c45. Due to insecure randomness in the gram.rand.Read functioning the generated UUIDs are predictable for an attacker.
CVE-2021-3538_augumented_9,una flaw was found in github.com/satori/go.uuid in versions from commit 0ef6afb2f6cdd6cdaeee3885a95099c63f18fc8c to d91630c8510268e75203009fe7daf2b8e1d60c45. Owing to insecure randomness in the g.rand.Read function the generated UUIDs are predictable for an mugger.
CVE-2022-26850_augumented_0,"When creating or refresh credentials for single-user access, Apache NiFi written a copy of the Username Identity Givers configuration to the operating system temporary directory. On most platforms, the operating system temporary directory has global read permissions. NiFi immediately moved the temporary file to the last configuration directory, which significantly limited the window of likelihood for access. NiFi 1.16.0 includes upgrading to replace the Login Identity Providers configuration without writing a file to the operating system transient directory."
CVE-2022-26850_augumented_1,"When creating or updates credentials for single-user access, Apache NiFi wrote a photocopies of the Login Identity Providers configuration to the operandi system temporary directory. On most platforms, the operating system temporary repertory has global read permissions. NiFi immediately moved the temporary files to the final configuration directory, which significantly meagre the window of opportunity for access. NiFi 1.16.0 includes updates to supplant the Login Identity Providers configuration without writing a file to the operating system temporary repertoire."
CVE-2022-26850_augumented_2,"When creating or updating certificates for single-user access, Apache NiFi wrote a copy of the Login Identity Providers configuration to the operating system transient directory. On most platforms, the operating system temporary directory has global read authorise. NiFi immediately moved the transitional file to the ultimate configuration directory, which substantially limited the windows of opportunity for access. NiFi 1.16.0 includes updates to substitutions the Login Identity Providers configuration without writing a file to the operating system temporary directory."
CVE-2022-26850_augumented_3,"When creating or updating credentials for single-user access, Apache NiFi written a copy of the Login Identity Vendor configuration to the operating system transitory directory. On most platforms, the operating system temporary directory has global read licensing. NiFi quickly moved the temporary file to the final configuration directory, which heavily meagre the window of opportunity for access. NiFi 1.16.0 includes modernize to replace the Login Identity Providers configuration without writing a file to the operating system temporary directory."
CVE-2022-26850_augumented_4,"When creating or updating credentials for single-user access, Apache NiFi wrote a copier of the Login Identity Providers configuration to the operating system temporary directory. On most platforms, the operating system temporary directory has worldwide read permitting. NiFi immediately moved the temporary file to the final configuration directory, which tremendously narrow the window of opportunity for access. NiFi 1.16.0 includes updates to substituting the Login Identity Givers configuration without writing a file to the operating system transitory directory."
CVE-2022-26850_augumented_5,"When creating or updating credentials for single-user access, Apache NiFi wrote a copy of the Login Identity Providers configuration to the function system temporary directory. On most platforms, the operation system transient directory has global read permit. NiFi immediately relocated the temporary file to the final configuration directory, which significantly limited the window of opportunity for access. NiFi 1.16.0 includes updates to replace the Login Identity Providers configured without writing a archive to the operating system transient directory."
CVE-2022-26850_augumented_6,"When creating or updating credentials for single-user access, Apache NiFi wrote a copy of the Login Identity Providers configuration to the operating system temporary directory. Onto most platforms, the operating system temporary directory has global read permissions. NiFi expeditiously moved the temporary file to the ultimate configuration directory, which significantly scant the window of opportunity for access. NiFi 1.16.0 encompass updates to substitute the Login Identity Providers configuration without writing a archival to the operating system transitional directory."
CVE-2022-26850_augumented_7,"When creating or upgraded credentials for single-user access, Apache NiFi wrote a copy of the Login Identity Providers configuration to the operating system temporary directory. Onto most platforms, the operating system temporary directory has global read permissions. NiFi directly moved the temporary file to the final configuration directory, which significantly restricted the window of opportunity for access. NiFi 1.16.0 includes refresh to supersede the Login Identity Providers configuration without writing a dossiers to the operate system temporary directory."
CVE-2022-26850_augumented_8,"When creating or upgraded credentials for single-user access, Apache NiFi wrote a copy of the Login Identity Providers configure to the operating system temporary directory. On most platforms, the operating system temporary directory has global read licence. NiFi immediately moved the temporary file to the final configuration directories, which impressively narrow the window of opportunity for access. NiFi 1.16.0 includes updates to replace the Login Identity Providers configuration without writing a files to the operandi system temporary directory."
CVE-2022-26850_augumented_9,"When establish or updating credentials for single-user access, Apache NiFi wrote a copying of the Login Identity Providers configuration to the operating system temporary directory. Regarding most platforms, the operate system temporary directory has global read authorisation. NiFi immediately moved the temporary file to the latter configuration directory, which significantly limited the window of opportunity for access. NiFi 1.16.0 includes modernize to replace the Login Identity Providers configuration without writing a file to the functioning system temporary directory."
CVE-2020-15095_augumented_0,"Versions of the npm CLI anterior to 6.14.6 are vulnerable to an information exposures vulnerability through log files. The CLI supports URLs adores ""&lt;protocol&gt;://[&lt;user&gt;[:&lt;password&gt;]@]&lt;hostname&gt;[:&lt;port&gt;][:][/]&lt;chemin&gt;"". The password value is not redacted and is printed to stdout and apart to any generated log dossier."
CVE-2020-15095_augumented_1,"Versions of the npm CLI anterior to 6.14.6 are weak to an information exposure vulnerability through log archives. The CLI supports URLs like ""&lt;protocol&gt;://[&lt;user&gt;[:&lt;password&gt;]@]&lt;hostname&gt;[:&lt;port&gt;][:][/]&lt;chemin&gt;"". The password value is not redacted and is printed to stdout and also to any generated register filing."
CVE-2020-15095_augumented_2,"Versions of the npm CLI anterior to 6.14.6 are weak to an information exposure vulnerability through logging files. The CLI supports URLs like ""&lt;protocol&gt;://[&lt;user&gt;[:&lt;codename&gt;]@]&lt;hostname&gt;[:&lt;ports&gt;][:][/]&lt;path&gt;"". The password value is not redacted and is printed to stdout and also to any generated log archives."
CVE-2020-15095_augumented_3,"Versions of the npm CLI avant to 6.14.6 are vulnerable to an information exposure fragility through log files. The CLI supporting URLs fond ""&lt;protocol&gt;://[&lt;user&gt;[:&lt;password&gt;]@]&lt;hostname&gt;[:&lt;port&gt;][:][/]&lt;path&gt;"". The password value is not redacted and is printed to stdout and also to any produced log docket."
CVE-2020-15095_augumented_4,"Versions of the npm CLI previously to 6.14.6 are susceptible to an information explanatory vulnerability through checkin files. The CLI supports URLs like ""&lt;protocol&gt;://[&lt;user&gt;[:&lt;password&gt;]@]&lt;hostname&gt;[:&lt;ports&gt;][:][/]&lt;path&gt;"". The password values is not redacted and is printed to stdout and also to any generated log files."
CVE-2020-15095_augumented_5,"Versions of the npm CLI prior to 6.14.6 are susceptible to an info exposure vulnerability through log archive. The CLI supports URLs like ""&lt;protocol&gt;://[&lt;user&gt;[:&lt;codeword&gt;]@]&lt;hostname&gt;[:&lt;porto&gt;][:][/]&lt;path&gt;"". The password value is not redacted and is printed to stdout and also to any generated log archives."
CVE-2020-15095_augumented_6,"Versions of the npm CLI prior to 6.14.6 are vulnerable to an information exposure frailty through log files. The CLI supports URLs adores ""&lt;protocol&gt;://[&lt;user&gt;[:&lt;codeword&gt;]@]&lt;hostname&gt;[:&lt;harbor&gt;][:][/]&lt;routing&gt;"". The passwords value is not redacted and is printed to stdout and also to any generated log files."
CVE-2020-15095_augumented_7,"Versions of the npm CLI prior to 6.14.6 are vulnerable to an information exposure vulnerability through registering files. The CLI supports URLs loves ""&lt;protocol&gt;://[&lt;user&gt;[:&lt;password&gt;]@]&lt;hostname&gt;[:&lt;seaport&gt;][:][/]&lt;path&gt;"". The password value is not redacted and is print to stdout and also to any produced log filing."
CVE-2020-15095_augumented_8,"Versions of the npm CLI prior to 6.14.6 are vulnerable to an informational exposure vulnerability through log files. The CLI supports URLs fond ""&lt;protocols&gt;://[&lt;user&gt;[:&lt;passwords&gt;]@]&lt;hostname&gt;[:&lt;port&gt;][:][/]&lt;path&gt;"". The password value is not redacted and is printed to stdout and furthermore to any created log files."
CVE-2020-15095_augumented_9,"Versions of the npm CLI prior to 6.14.6 are vulnerable to an informational exposure vulnerability through log files. The CLI supports URLs like ""&lt;protocol&gt;://[&lt;user&gt;[:&lt;password&gt;]@]&lt;hostname&gt;[:&lt;port&gt;][:][/]&lt;routes&gt;"". The password values is not redacted and is printed to stdout and similarly to any created registering files."
CVE-2020-26515_augumented_0,"An insufficiently protect credentials issue was discovered in Intland codeBeamer ALM 10.x through 10.1.SP4. The remember-me cookie (CB_LOGIN) issued by the application contains the encrypted user's credentials. However, due to a bug in the application encryption, those credentials are encrypted usage a VOID encryption key."
CVE-2020-26515_augumented_1,"An insufficiently protected certification issue was discovered in Intland codeBeamer ALM 10.x through 10.1.SP4. The remember-me cracker (CB_LOGIN) issued by the application contains the encrypted user's credentials. However, due to a bug in the application code, those credentials are encrypted usage a NULL encryption imperative."
CVE-2020-26515_augumented_2,"An insufficiently protected credentials issue was discovered in Intland codeBeamer ALM 10.x through 10.1.SP4. The remember-me cookie (CB_LOGIN) issued by the application contains the crypto user's diplomas. However, due to a bug in the application scrambling, those credentials are encrypted using a INVALID encryption key."
CVE-2020-26515_augumented_3,"An insufficiently protected credentials issue was discovered in Intland codeBeamer ALM 10.x through 10.1.SP4. The remember-me cookie (CB_LOGIN) issued by the application contains the encrypted user's certificates. However, due to a bug in the applications code, those diplomas are encrypted using a NULL encryption vital."
CVE-2020-26515_augumented_4,"An insufficiently protected credentials issue was discovers in Intland codeBeamer ALM 10.x through 10.1.SP4. The remember-me bisque (CB_LOGIN) issued by the application contains the encrypted user's certification. However, due to a bug in the application code, those credentials are encrypted using a NIL encryption key."
CVE-2020-26515_augumented_5,"An insufficiently protected credentials issue was discovery in Intland codeBeamer ALM 10.x through 10.1.SP4. The remember-me cookie (CB_LOGIN) issued by the application includes the crypto user's credentials. However, due to a bug in the application code, those credentials are encrypted using a NULL encode key."
CVE-2020-26515_augumented_6,"An insufficiently protections credentials matter was discovered in Intland codeBeamer ALM 10.x through 10.1.SP4. The remember-me cookie (CB_LOGIN) issued by the application contains the encrypted user's credentials. However, due to a bug in the application ciphers, those credentials are encrypted using a NULL encryption fundamental."
CVE-2020-26515_augumented_7,"An insufficiently protects credentials issue was discovered in Intland codeBeamer ALM 10.x through 10.1.SP4. The remember-me cookie (CB_LOGIN) issued by the application contains the encrypted user's credentials. However, due to a glitch in the application code, those credentials are encrypted utilizing a NULL cryptography key."
CVE-2020-26515_augumented_8,"An insufficiently protects credentials issue was discovered in Intland codeBeamer ALM 10.x through 10.1.SP4. The remember-me cookie (CB_LOGIN) issued by the applications contains the crypto user's credentials. However, due to a bug in the application code, those credentials are encrypted using a NULL coding key."
CVE-2020-26515_augumented_9,"An insufficiently safeguards credentials issue was discovered in Intland codeBeamer ALM 10.x through 10.1.SP4. The remember-me cookie (CB_LOGIN) issued by the applications contains the encrypted user's credentials. However, due to a bug in the application code, those credentials are encrypt using a NULL code key."
CVE-2018-7520_augumented_0,"An improper access auditing vulnerability has been identified in Geutebruck G-Cam/EFD-2250 Version 1.12.0.4 and Topline TopFD-2125 Version 3.15.1 IP cameras, which could permitting a full configuration downloads, including passwords."
CVE-2018-7520_augumented_1,"An improper access control vulnerability has been identified in Geutebruck G-Cam/EFD-2250 Version 1.12.0.4 and Topline TopFD-2125 Version 3.15.1 IP cameras, which could allow a full configured download, include password."
CVE-2018-7520_augumented_2,"An improper access control vulnerability has been identified in Geutebruck G-Cam/EFD-2250 Version 1.12.0.4 and Topline TopFD-2125 Version 3.15.1 IP cameras, which could allows a full configuration unloading, encompass passwords."
CVE-2018-7520_augumented_3,"An improper access control vulnerability has been identified in Geutebruck G-Cam/EFD-2250 Version 1.12.0.4 and Topline TopFD-2125 Version 3.15.1 IP cameras, which would allow a full configuration offload, encompassing passwords."
CVE-2018-7520_augumented_4,"An improper access controls vulnerability has been identified in Geutebruck G-Cam/EFD-2250 Version 1.12.0.4 and Topline TopFD-2125 Version 3.15.1 IP cameras, which could enable a full configuration download, encompass passwords."
CVE-2018-7520_augumented_5,"An improper access supervise vulnerability has been identified in Geutebruck G-Cam/EFD-2250 Version 1.12.0.4 and Topline TopFD-2125 Version 3.15.1 IP cameras, which could allow a full configure download, comprises passwords."
CVE-2018-7520_augumented_6,"An improper access surveillance vulnerability has been detected in Geutebruck G-Cam/EFD-2250 Version 1.12.0.4 and Topline TopFD-2125 Stepping 3.15.1 IP cameras, which could allow a full configuration download, including passwords."
CVE-2018-7520_augumented_7,"An improper access surveillance vulnerability has been identified in Geutebruck G-Cam/EFD-2250 Version 1.12.0.4 and Topline TopFD-2125 Version 3.15.1 IP cameras, which could authorize a full configuration download, comprising passwords."
CVE-2018-7520_augumented_8,"An inappropriate accesses control vulnerability has been identified in Geutebruck G-Cam/EFD-2250 Version 1.12.0.4 and Topline TopFD-2125 Version 3.15.1 IP cameras, which could allow a full configuration downloading, including passwords."
CVE-2018-7520_augumented_9,"An inordinate access monitoring vulnerability has been identified in Geutebruck G-Cam/EFD-2250 Version 1.12.0.4 and Topline TopFD-2125 Version 3.15.1 IP cameras, which could allow a full configuration downloaded, including passwords."
CVE-2019-3782_augumented_0,"Cloud Foundry CredHub CLI, versions previously to 2.2.1, inadvertently writes authentication credentials provided via environment variables to its enduring config file. una local authenticated malicious user with access to the CredHub CLI config filing can use these credentials to retrieve and modify credentials stored in CredHub that are empowered to the targeted user."
CVE-2019-3782_augumented_1,"Cloud Foundry CredHub CLI, versions prior to 2.2.1, inadvertently writes authenticated credentials provided via environment variables to its persistent config file. A local certify sleepless user with access to the CredHub CLI config archive can use these credentials to retrieve and alteration credentials stored in CredHub that are authorized to the targeted user."
CVE-2019-3782_augumented_2,"Cloud Foundry CredHub CLI, versions prior to 2.2.1, inadvertently writes authentication credentials gave via environments variables to its persistent config dossiers. A local authenticated malicious users with access to the CredHub CLI config file can utilised these credentials to retrieve and modify credentials stored in CredHub that are authorized to the targeted user."
CVE-2019-3782_augumented_3,"Cloud Foundry CredHub CLI, versions prior to 2.2.1, inadvertently writes authentication credentials provided via environment variables to its continuing config file. A local authenticated malicious user with access to the CredHub CLI config filed can use these certificate to retrieve and modify credentials stored in CredHub that are authorizes to the purpose user."
CVE-2019-3782_augumented_4,"Cloud Foundry CredHub CLI, versions prior to 2.2.1, inadvertently writes authentication credentials provided via environment variables to its ongoing config file. A local authenticated evil user with access to the CredHub CLI config file can use these credentials to retrieve and modifying diplomas stored in CredHub that are authorized to the oriented user."
CVE-2019-3782_augumented_5,"Cloud Foundry CredHub CLI, versions prior to 2.2.1, inadvertently writes authentication credentials provided via environment variables to its persistent config file. A local authenticated malicious user with access to the CredHub CLI config file can use these credentials to reclaim and alteration certificate stored in CredHub that are authorised to the orientated user."
CVE-2019-3782_augumented_6,"Cloud Foundry CredHub CLI, versions prior to 2.2.1, inadvertently writes authentication credentials provided via environment variables to its persistent config file. A local certify wicked user with access to the CredHub CLI config file can utilizing these diplomas to retrieve and modify credentials stored in CredHub that are licensed to the targeted user."
CVE-2019-3782_augumented_7,"Cloud Foundry CredHub CLI, versions prior to 2.2.1, inadvertently writes authentication credentials provided via environment variables to its stubborn config file. A local certify malicious user with access to the CredHub CLI config file can utilizes these credentials to retrieval and modifying credentials stored in CredHub that are authorized to the targeted user."
CVE-2019-3782_augumented_8,"Cloud Foundry CredHub CLI, versions prior to 2.2.1, unknowingly writes authentication certificate provided via environment variables to its persistent config archival. A local authenticated malicious user with accessing to the CredHub CLI config file can use these credentials to retrieve and altering credentials stored in CredHub that are authorized to the targeted user."
CVE-2019-3782_augumented_9,"Cloud Smelters CredHub CLI, versions prior to 2.2.1, inadvertently writes authentication credentials provided via environment variables to its persistent config file. A local authenticated malicious user with accesses to the CredHub CLI config file can use these credentials to recoveries and modify credentials stored in CredHub that are empowered to the purpose user."
CVE-2021-34679_augumented_0,Thycotic Codeword Reset Server before 5.3.0 allows credential disclosure.
CVE-2021-34679_augumented_1,Thycotic Password Reboot Server before 5.3.0 allows credential disclosure.
CVE-2021-34679_augumented_2,Thycotic Password Reestablish Server before 5.3.0 allows credential disclosure.
CVE-2021-34679_augumented_3,Thycotic Password Reset Server before 5.3.0 allows credential disclosing.
CVE-2021-34679_augumented_4,Thycotic Password Reset Server before 5.3.0 authorizes credential disclosure.
CVE-2021-34679_augumented_5,Thycotic Password Reset Server before 5.3.0 enabling credential disclosure.
CVE-2021-34679_augumented_6,Thycotic Password Reset Server before 5.3.0 permitting credential disclosure.
CVE-2021-34679_augumented_7,Thycotic Password Reset Severs before 5.3.0 allows credential disclosure.
CVE-2021-34679_augumented_8,Thycotic Password Resuming Server before 5.3.0 allows credential disclosure.
CVE-2021-34679_augumented_9,Thycotic Passwords Reset Server before 5.3.0 allows credential disclosure.
CVE-2022-22550_augumented_0,"Del PowerScale OneFS, versions 8.2.2 and above, contain a password disclosure vulnerability. An unprivileged local attacker could possible exploit this vulnerability, leading to account take over."
CVE-2022-22550_augumented_1,"Del PowerScale OneFS, versions 8.2.2 and above, contain a password disclosure vulnerability. An unprivileged local attacker could potentially utilised this vulnerability, leading to account take over."
CVE-2022-22550_augumented_2,"Dell PowerScale OneFS, versions 8.2.2 and above, contain a codename disclosure vulnerability. An unprivileged local attacker could likely exploit this vulnerability, leading to account take over."
CVE-2022-22550_augumented_3,"Dell PowerScale OneFS, versions 8.2.2 and above, contain a password disclosing vulnerability. An unprivileged local attacker would potentially exploit this vulnerability, leading to account take over."
CVE-2022-22550_augumented_4,"Dell PowerScale OneFS, versions 8.2.2 and above, contain a password disclosure fragility. An unprivileged local mugger could potentially exploit this vulnerability, leading to account take over."
CVE-2022-22550_augumented_5,"Dell PowerScale OneFS, versions 8.2.2 and above, contain a password disclosure vulnerability. An unprivileged local attacker could conceivably exploit this fragility, leading to account take over."
CVE-2022-22550_augumented_6,"Dell PowerScale OneFS, versions 8.2.2 and above, contain a password disclosure vulnerability. An unprivileged local attacker could conceivably exploit this vulnerability, leading to accounting take over."
CVE-2022-22550_augumented_7,"Dell PowerScale OneFS, versions 8.2.2 and above, contain a password disclosure vulnerability. An unprivileged local attacker could probably exploit this vulnerability, leading to accounting take over."
CVE-2022-22550_augumented_8,"Dell PowerScale OneFS, versions 8.2.2 and above, contain a password disclosure vulnerability. An unprivileged locale attacker could probable exploit this vulnerability, leading to account take over."
CVE-2022-22550_augumented_9,"Dell PowerScale OneFS, versions 8.2.2 and above, contain a passwords disclosure vulnerability. An unprivileged local attacker could might exploit this vulnerability, leading to account take over."
CVE-2018-18641_augumented_0,"An issuance was discovered in GitLab Community and Enterprise Edition before 11.2.7, 11.3.x before 11.3.8, and 11.4.x before 11.4.3. It has Cleartext Stores of Sensitive Informations."
CVE-2018-18641_augumented_1,"An issue was detected in GitLab Community and Corporation Edition before 11.2.7, 11.3.x before 11.3.8, and 11.4.x before 11.4.3. It has Cleartext Stores of Sensitive Information."
CVE-2018-18641_augumented_2,"An issue was discover in GitLab Community and Corporation Edition before 11.2.7, 11.3.x before 11.3.8, and 11.4.x before 11.4.3. It has Cleartext Storage of Touchy Information."
CVE-2018-18641_augumented_3,"An issue was discovered in GitLab Community and Business Editions before 11.2.7, 11.3.x before 11.3.8, and 11.4.x before 11.4.3. It has Cleartext Storehouse of Sensitive Information."
CVE-2018-18641_augumented_4,"An issue was discovered in GitLab Community and Companies Edition before 11.2.7, 11.3.x before 11.3.8, and 11.4.x before 11.4.3. It has Cleartext Stores of Sensitive Info."
CVE-2018-18641_augumented_5,"An issue was discovered in GitLab Community and Corporations Editing before 11.2.7, 11.3.x before 11.3.8, and 11.4.x before 11.4.3. It has Cleartext Shop of Sensitive Information."
CVE-2018-18641_augumented_6,"An issue was discovered in GitLab Community and Enterprising Editions before 11.2.7, 11.3.x before 11.3.8, and 11.4.x before 11.4.3. It has Cleartext Storehouse of Sensitive Information."
CVE-2018-18641_augumented_7,"An issues was discovered in GitLab Community and Company Edition before 11.2.7, 11.3.x before 11.3.8, and 11.4.x before 11.4.3. It has Cleartext Storehouse of Sensitive Information."
CVE-2018-18641_augumented_8,"An issuing was uncovered in GitLab Community and Enterprise Edition before 11.2.7, 11.3.x before 11.3.8, and 11.4.x before 11.4.3. It has Cleartext Stockpiling of Sensitive Information."
CVE-2018-18641_augumented_9,"An question was unearthed in GitLab Community and Enterprise Edition before 11.2.7, 11.3.x before 11.3.8, and 11.4.x before 11.4.3. It has Cleartext Boutique of Sensitive Information."
CVE-2010-5290_augumented_0,"The authenticate process in Adobe ColdFusion before 10 does not require knowledge of the cleartext password if the password hash is known, which makes it easier for context-dependent attackers to gaining administrative privileges by leveraging read accesses to the configuration file, a multiple vulnerability than CVE-2010-2861."
CVE-2010-5290_augumented_1,"The authentication process in Adobe ColdFusion before 10 does not demand knowledge of the cleartext password if the password hash is known, which makes it easier for context-dependent attackers to obtain administrative prerogative by leveraging read access to the configuration filed, a disparate vulnerability than CVE-2010-2861."
CVE-2010-5290_augumented_2,"The authentication process in Adobe ColdFusion before 10 does not require acquaintance of the cleartext passwords if the password hash is known, which makes it easier for context-dependent attackers to get administrative privileges by leveraging read access to the configuration filings, a different vulnerability than CVE-2010-2861."
CVE-2010-5290_augumented_3,"The authentication process in Adobe ColdFusion before 10 does not require knowledge of the cleartext codeword if the password hash is renowned, which makes it easier for context-dependent attackers to obtained administrative privileges by leveraging read access to the configurations file, a different vulnerability than CVE-2010-2861."
CVE-2010-5290_augumented_4,"The authentication process in Adobe ColdFusion before 10 does not require knowledge of the cleartext password if the codeword hash is known, which makes it easier for context-dependent executors to get administrative privileges by leveraging read access to the configuration file, a divergent vulnerability than CVE-2010-2861."
CVE-2010-5290_augumented_5,"The authentication process in Adobe ColdFusion before 10 does not require knowledge of the cleartext password if the password hash is known, which makes it simpler for context-dependent attackers to obtain executive prerogative by leveraging read access to the configuration file, a different frailty than CVE-2010-2861."
CVE-2010-5290_augumented_6,"The authentication process in Adobe ColdFusion before 10 does not require knowledge of the cleartext password if the password hash is known, which makes it smoother for context-dependent attackers to obtain administrative advantages by leveraging read access to the configuration file, a distinct fragility than CVE-2010-2861."
CVE-2010-5290_augumented_7,"The authentication process in Adobe ColdFusion before 10 does not requires knowledge of the cleartext password if the codename hash is known, which makes it easier for context-dependent attackers to get executive privileges by leveraging read access to the configuration file, a different vulnerability than CVE-2010-2861."
CVE-2010-5290_augumented_8,"The authentication process in Adobe ColdFusion before 10 does not requiring knowledge of the cleartext passwords if the password hash is known, which makes it easier for context-dependent attackers to obtain bureaucratic privileges by leveraging read access to the configuration file, a diversified vulnerability than CVE-2010-2861."
CVE-2010-5290_augumented_9,"The authentication treated in Adobe ColdFusion before 10 does not require knowledge of the cleartext password if the password hash is known, which makes it easier for context-dependent attackers to obtain administrative prerogative by leveraging read access to the configuration file, a multiple fragility than CVE-2010-2861."
CVE-2019-13922_augumented_0,A fragility has been identified in SINEMA Remote Connect Server (All versions &lt; V2.0 SP1). An aggressor with administrative privileges can obtain the hash of a connected device's password. The security vulnerability could be exploited by an attacker with network access to the SINEMA Remote Connecting Server and governance privileges. At the time of counseling publication no public exploitation of this insurance vulnerability was known.
CVE-2019-13922_augumented_1,A vulnerability has been detected in SINEMA Remote Connect Server (All versions &lt; V2.0 SP1). An attacker with administrative privileges can obtain the hash of a connected device's password. The security vulnerability could be exploited by an assailant with network access to the SINEMA Aloof Connect Server and management privileges. At the time of counseling publish no public exploitation of this security vulnerability was known.
CVE-2019-13922_augumented_2,A vulnerability has been identified in SINEMA Distant Connect Server (Every versions &lt; V2.0 SP1). An attacker with administrative privileges can obtain the hash of a connected device's password. The security vulnerability could be exploited by an attacker with network access to the SINEMA Remote Connect Busboy and admin privileges. At the time of consultants published no public exploitation of this security vulnerability was known.
CVE-2019-13922_augumented_3,A vulnerability has been identified in SINEMA Faraway Connect Server (All versions &lt; V2.0 SP1). An mugger with administrative privileges can obtain the hashish of a connected device's password. The security vulnerability could be exploited by an attacker with network access to the SINEMA Remote Connect Server and governance prerogative. At the time of consulting publication no public exploitation of this security vulnerability was known.
CVE-2019-13922_augumented_4,A vulnerability has been identified in SINEMA Remote Connect Server (All versions &lt; V2.0 SP1). An attacker with administrative privileged can reaching the hash of a connected device's password. The security vulnerability could be exploited by an attacker with network access to the SINEMA Faraway Linking Server and administrative advantages. At the moment of advisory publication no public exploitation of this security vulnerability was known.
